SID,agreeableness_Compassion,agreeableness_Respectfulness,agreeableness_Trust,conscientiousness_Organization,conscientiousness_Productiveness,conscientiousness_Responsibility,extraversion_Assertiveness,extraversion_Energy.Level,extraversion_Sociability,neuroticism_Anxiety,neuroticism_Depression,neuroticism_Emotional.Volatility,openness_Aesthetic.Sensitivity,openness_Creative.Imagination,openness_Intellectual.Curiosity,Full_Date,all_beeps
02,4.326488703965966,5,3,3,2,3.395107771690888,3,3,2.457195934286906,2,2,3,1.5584706812956455,3,3.536758139500394,2018-11-04 17:05,82
02,3.6899822345511475,5,3,2,3.449430135523376,5,3,2.4286835109894636,3,3,2,2.356961080983412,4,3,2.5689108268482097,2018-11-04 21:01,83
02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-05 1:00,84
02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-05 5:00,85
02,3,4.425855017303386,3,2,3,2.275840097923023,3.584693420566107,3,4,2,2,1,2.4367798110997247,3,1.7417096500237994,2018-11-05 9:05,86
02,4,4.8925103271599575,4,3.9985942201481266,3.8274549060518397,4.5,1,2,2.430305698261739,3,1,2,4,3,1.768324782348795,2018-11-05 13:01,87
02,3,3,4.101913354293501,4.464418024772729,3.5,3.810458433612831,1.6676966958277581,3,4,3,2,1,3.5,3.167181902297163,3.9051377797929456,2018-11-05 17:01,88
02,4.33570856903991,4.084838449180478,3,3.455201854836269,3.767267046423414,4,3,3.3305663023439456,2,2,1,1,4,2.82844873811574,3,2018-11-05 22:43,89
02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 1:00,90
02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 5:00,91
03,3,2.0003018990825114,3,4,5,3.907658148484733,2.5,4.291778302384677,1.8284059196800717,1,2,1,2.6212855435888858,4,1,2018-10-22 10:32,1
03,2.8483196465605127,3.6666666666666665,3.343366632795313,4.451564329938612,1.5,2.340512156596862,1.9716836004138476,1,1,1,1,3,4,3.10325835383035,3,2018-10-22 13:35,2
03,4.140777950102369,4.101120832073281,3,3,3.4981486509413595,4,2.4285133327100636,2.2343071899534297,2,4,2,1,4.20456377073161,4,2,2018-10-22 16:23,3
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22 20:00,4
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 0:00,5
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 4:00,6
03,3.3333333333333335,5.972710835399408,4.2544981873982755,3,4,3.043515240903316,3.5,3.798920314592848,4.748151274520423,4,2,3,3,3.8582062210046537,4,2018-10-23 8:31,7
03,3,3.7573091961733875,3,4.9133382260593965,5,4,4,4,1.360190295534721,3,3,2.4042457842626623,2,3.989994084909884,2,2018-10-23 12:24,8
03,2,5,3.4598657055484,3,1.714501260723309,2,2.5,2.6821860425750783,1.9777904824270414,3,3,2,3,1.6805641723771005,2.524235455719743,2018-10-23 16:37,9
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 20:00,10
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 0:00,11
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 4:00,12
03,5,3,2.4875702010642105,3,3.699978878979386,4,3,4.607731336234024,5,2.5,1,3,2,4.484718078270137,4.853618862366739,2018-10-24 10:31,13
03,4.167067632430291,4,3,3,4.00502070212748,3,3,3.4573311297554388,3,2.6666666666666665,3,2.31010545596984,3,3,3.484411480181986,2018-10-24 14:05,14
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 16:00,15
03,2.877724285919841,3.3827733091203642,3,4,3.6169723920843664,4,2.712580055672735,3,2.065844081167269,4,3,3,1.9748038636183345,3,3,2018-10-24 20:42,16
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-25 0:00,17
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-25 4:00,18
03,3,3,2.5781616595128862,4,2.026916559747905,3,4,4,3.1696770286186693,1,2,1.3253605448583554,2.7182552146846763,3,4,2018-10-25 8:55,19
03,1.9902779552542467,3,3,3,2.942775560281169,3,3,1.6938958163946258,3,3,3,3,2.9573706530512847,3,3,2018-10-25 15:28,20
03,3,4.738585700698614,3,2,1,1.889697285160693,3,3.0843448478873174,3,2.5,3,3,3,4,2.2496390226766803,2018-10-25 16:26,21
03,3,3.136548629693507,3,2,2.896441665992559,3,2.5081031622606167,3,2,4,3,3.3377774296154996,4.1088431693188046,4.382784519264528,3,2018-10-25 20:25,22
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 0:00,23
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 4:00,24
03,3,3,2.5769773620132406,2.1192429939046558,5,3,3,3.9454714371325195,2.3047426907106368,2.5,3,2,3.0650458834061842,3.572736617424712,3.5,2018-10-26 9:54,25
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 12:00,26
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 16:00,27
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 20:00,28
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-27 0:00,29
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-27 4:00,30
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-27 8:00,31
03,3,3,3.5293059923325845,3,1.7748705031891236,3.6701971149416615,1.7196264576329434,1.786607439813629,1.5,2,4,2.2586503377120017,3,2,3.7213350641313574,2018-10-27 14:16,32
03,3.1997517184373714,3,2,2.67565075911601,2.585079564827558,2.5,4.006400940350658,1,2,3,4,3,2,3,3.1399741044519187,2018-10-27 17:54,33
03,3,4,1.7639480304164392,4.128698623099289,4,4,3,3.391063761976518,2,2,4.5,2,3,2.68425854166595,3.7517093205132483,2018-10-27 20:53,34
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-28 0:00,35
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-28 4:00,36
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-28 8:00,37
03,3,4,3.8112904485868824,3.5,2.21034408384398,3.983905465779536,3,3,4.492246722602708,3,4,2,2.5,3.1539537870473286,2.7204533485726365,2018-10-28 12:26,38
03,3,4,2.8980833770875667,4,2,2.741243649005919,2,3,3.075080301952027,2.5,4,2.605069747456466,2,2.904864041622283,2,2018-10-28 12:28,39
03,4.559673907872443,3,3,4.3341316077932825,4.129610343473578,3,2,2,2.1292741761783027,2,4,2,2,3,2.542744240298864,2018-10-28 14:51,40
03,4,4,3.0300176213907415,3,3.565769205634713,4,1.982320673603912,2,2.6658197523110796,3,3.5,2,2,2.5547363532605267,2,2018-10-28 17:16,41
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-28 20:00,42
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-29 0:00,43
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-29 4:00,44
03,2.926804235535445,3,3,4,4,3.154614961491229,3,1.660610968661804,2,3.5,3.5,2.9173251206863293,3,3,2.3500565233042168,2018-10-29 8:29,45
03,2.700175249634786,3.4699776518861776,3,4.161358469992479,4,4,4,3.824040149789546,4,3,2.5,3.558890569358402,2.832054648689716,3,3,2018-10-29 10:24,46
03,3,4.5191699766610824,4,2.2917069991135617,2,4,3,3,2.6159574253486872,3,2.6666666666666665,2.7801798482214464,2,3,1.3515969884892864,2018-10-29 14:07,47
03,2.466383928501432,4,2.691136612995295,3,2.2849452012357268,3,2.5853257276480166,0.8703722811092378,2,3.5,2.5,2.971701526232961,2,2,3.0807452388095595,2018-10-29 16:52,48
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-29 20:00,49
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-30 0:00,50
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-30 4:00,51
03,4.4767528574965425,4,3,4,2.535101519869581,4,3,2.9458074319057275,4,2.5,2.5,2.792799416852008,1.9350596428414562,3,3,2018-10-30 11:51,52
03,3.487702003615309,3,3,3.6242387938336216,4,5.343533204670212,2.5,4.346446338260684,2.9955161436414874,2,2.5,1.329264680222133,3.2721318274061955,3,3.9132585820927552,2018-10-30 12:05,53
03,4.10196033934832,3,4,2,2,3.9302433306851046,3,0.7729760388006244,2,3,3.5,2,1.7348086790121777,3,3,2018-10-30 16:01,54
03,4.168756848480829,3,3.6147452290164637,4,4,3.2804673534676536,2.398109272429862,3.0844997510814,2,2,3,3,3,3.4142543740348685,3,2018-10-30 20:02,55
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-31 0:00,56
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-31 4:00,57
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-31 8:00,58
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-31 12:00,59
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-31 16:00,60
03,3,3.1518916711089027,3,3.423479279003927,3,4,3,3,3.7720539743979278,3,3,3,3,1.009685744230441,2,2018-10-31 20:19,61
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-01 0:00,62
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-01 4:00,63
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-01 8:00,64
03,3,2.4392907076812773,3.353286043009714,2.657858681176259,2,3,2,2,2.866604150129179,3,3,3,3.974186399696397,3,4.01732669453591,2018-11-01 14:35,65
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-01 16:00,66
03,4,3,3.307760257417331,4,4,3.7965151670457886,1.120621218666649,2.5,2.5442382858005974,2.5,2.5,2.7354765511034973,3,2.6019627426567133,3,2018-11-01 20:32,67
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-02 0:00,68
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-02 4:00,69
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-02 8:00,70
03,3,4,1.4825874794897684,2,1.9259510493452996,4,2,2.0561439522414338,1.5836479604074216,2.6666666666666665,4,2.9151780443482096,3,2,3.321867644449903,2018-11-02 13:01,71
03,4,4.434999326023758,4,2.1678542086099366,2.12636777453411,4,1.8385661903201247,3,3.220424290722899,3.3333333333333335,3,2.4692924122697963,4.723034376021468,3,3,2018-11-02 16:03,72
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-02 20:00,73
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-03 0:00,74
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-03 4:00,75
03,4.406766660014052,3,3,3,2.3249717524873854,3,2.3537527051491756,3,3,3,4,3,3.066061167096254,3,2.059560760173383,2018-11-03 9:34,76
03,2.1287073931904734,3.6666666666666665,3.0364549242129715,4,1.8654736271727799,4,3.4115076825335837,0.8627881975096447,2.5,3.5,3,2.661834053232735,1.0550549440138037,2.23038655910342,3,2018-11-03 13:35,77
03,3.2437931089236223,3,4.520476969793279,3,2.822150325892837,3,3,2,3.0147692326206754,2.3333333333333335,2.1133199641952065,2.3667455784754186,4.0371021085607435,3,2.4390787335713333,2018-11-03 19:09,78
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-03 20:00,79
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-04 0:00,80
03,3,4,3.121165377116859,4,2,2.988540399156583,3,3,2.547697381117087,3,3.3333333333333335,3.4845230913046747,3,1.8602086293542888,4.023425089059903,2018-11-04 1:12,81
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-04 4:00,82
03,2.666587317489846,4,4,2.1389664934142223,2,3,3,3,2.9949445081105934,2.5,4,3,3.5230956771873783,3,3,2018-11-04 11:23,83
03,3,3,3.4841868332816217,2.249087601930948,2.5,3.6362369525224794,3,4.129646224779314,4,3,3,2.846173167610873,3,3.363626660907875,3,2018-11-04 12:55,84
03,3.625734437120369,3.5561283916506805,3,3.2273352855979223,4,2,3,4.957932251306635,3,3,4,3,3,4.252449775292648,4,2018-11-04 17:01,85
03,3.0735348725052556,4,2,2.844386281346952,4,5,3.304561161743125,2.4867594764044516,3,2,4,3,4.43439912940171,3.0008335404649986,2,2018-11-04 21:37,86
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-05 0:00,87
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-05 4:00,88
03,2,3.7354919849405492,3,3.915038509101097,4,2,4,4,2.160652485127545,3,3.3333333333333335,2.5433663967030555,3,2.6645687150026833,3,2018-11-05 11:19,89
03,3,3,2.80849596892474,3.8161378778373543,2.86125327734374,3,3,2.6740491669234503,0.9599920405148161,3,3,2.772302681037708,3,3,3.2958558928208874,2018-11-05 12:19,90
03,3.3333333333333335,3.22762737493277,3.682445066177279,3.6910322432075438,2,3,2.6116498245404545,1.0961545403357165,3.5,3,2.5,2,3,2.305959754024453,3,2018-11-05 19:05,91
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-05 20:00,92
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 0:00,93
03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-06 4:00,94
05,5,2.688983964855022,4,3,2,3.67665988450039,4,2.8229791706369993,4.980772443249795,1.3333333333333333,2,1.7206242795194102,3.6246645586706405,4.580624607617321,4.5,2018-10-22 11:32,1
05,3.6666666666666665,3.885669715730626,3.4291450221830995,4.7578580101058945,5.777954291819112,4.5,5,5,4.9682246636081535,1,1,2.258486960280253,4,4.618964488527573,4,2018-10-22 15:23,2
05,5.000935573109574,3.6666666666666665,4.057393037802671,5,5,4.982230053881054,5,4,3.7803765212478733,1.5,1,1.8617609178683792,3,3.568216741844129,2,2018-10-22 20:01,3
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22 23:00,4
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 3:00,5
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 7:00,6
05,5,3,3.3938570849796132,5,5,4.548128376235015,4.00200499067599,1.5,3.5533149107001494,1.5,1,1,2.6966579438904406,3,1,2018-10-23 11:36,7
05,4.48147742125274,5,4,5,4.065068675651689,5,3.4644472239596937,4,5,1,1.5,1,3,3.428479857572488,3,2018-10-23 15:23,8
05,5,3,3.4373813951031487,5,2.9858545239040644,5,5,4.479427033244519,5,1,1.3333333333333333,3.1138739228059054,1,3.7141322947344317,5,2018-10-23 19:28,9
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 23:00,10
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 3:00,11
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 7:00,12
05,4,5,3.479959503856054,5,5,3.800803937597348,3,4,4.1219233068580605,2,3,1,1.8622099610023712,3,3.039489828711327,2018-10-24 11:23,13
05,4,3,3.0932693204776474,3.0914316642069615,1,3,1.9978752420852524,2,0.9641829228051746,1.5,1,1,1.5,2.8449602640084612,1.7102012678276095,2018-10-24 15:23,14
05,5,5.048994959752349,5,5,4.897217560091302,5,3,4,3.759904256211529,1,1,1.5,5.542687761371596,5,3,2018-10-24 19:36,15
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-24 23:00,16
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-25 3:00,17
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-25 7:00,18
05,5,3.99939206789065,4,5,5,5.471669381793684,5.3662286962987755,4.034996480423419,4.5,1,1,1,2,5.79446486939516,3,2018-10-25 11:31,19
05,4.583230797537869,5,4,5.51735889494392,1.5,3.7295430835804684,4,2.7840851299695313,3.8687149943649346,2,1,1,3,3,3.9562335164341715,2018-10-25 15:38,20
05,5.346065508922666,3,5,5,5.082994160744679,5,3.3773375544548347,4,5.9473486924740335,1.5,1,1,2,3.6427617093059816,2.1530958380968195,2018-10-25 19:34,21
05,5,5,2.7828451144348154,3.9316081636459295,5,5.443299862711916,3,4.899715278429854,3,2,1,1.6793787710043633,3,3,2.881085078555298,2018-10-25 23:43,22
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 3:00,23
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 7:00,24
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 11:00,25
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 15:00,26
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 19:00,27
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-26 23:00,28
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-27 3:00,29
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-27 7:00,30
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-27 11:00,31
05,5,5,3.507830029368354,5.182136294681591,5,5,3.355184700715589,2,4,1,1.6666666666666667,0.8892658884060713,3,3,4.471520101680584,2018-10-27 15:27,32
05,3.7969199150811335,2.831693499347585,4,3.7811402481543657,3.6611919541105014,5,4.8806452252945975,4,5,2.3333333333333335,1,2.777208412549763,3,3.131306586934324,4,2018-10-27 20:20,33
05,5,3.367544307499072,3,4.021536823218737,4,1,3,3.941954361872824,5,1,1,1,3,3.7519744593474558,3.640665069643371,2018-10-27 23:28,34
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-28 3:00,35
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-28 7:00,36
05,4.149369430080681,5,4,5,2.0607279215616705,1,2.307904797033711,4,1.7513826855485406,2,1,1,4,4,2.2508021274833165,2018-10-28 11:27,37
05,3.361056085845481,4.065055024554697,5,4,3.048473921053374,4,5,3,2.845543120710393,1,1,0.9317299333051319,4,4.162909987907579,3,2018-10-28 16:02,38
05,6.1711390000645725,5,5,4.546243278280262,4,4.063632463612019,2.5,5.284533666873472,4.587962447702878,2,1,1,3,3.165752494796791,4,2018-10-28 19:29,39
05,4.870880456011015,4.510498544691913,4,4,2.2230852276107296,5.322955543521166,3,4.094950593242547,3.292694161471675,3.5,2,0.7551070494185925,3,3.357017870872342,5,2018-10-28 23:41,40
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-29 3:00,41
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-29 7:00,42
05,4.333333333333333,3.642467959444472,3.181781974667413,4.342913555958155,4,5,1,3,3.3764476825754914,3,1.5,3,2.5,4.411100490108384,3.1561616731239814,2018-10-29 12:08,43
05,3.2762956341152796,3,3,4,5,3.228600649957042,1.5969515147714832,3,5,1,1.5,1,1.0263706580007157,3,3,2018-10-29 16:03,44
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-29 19:00,45
05,3.6666666666666665,4.301091298480827,3.5302532473838557,5,3.347595895303529,5,4.5,5.536891920149701,2.807422696506129,1.5,1.5,0.9866735861151643,4.743707243729366,3.5,2.806022431030178,2018-10-29 23:08,46
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-30 3:00,47
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-30 7:00,48
05,5,4.43361426301457,3,4.637442125223428,2,5,2.3545137639965033,4,5,3.5,1,1.3114321144923222,3,3.8460431334193506,4,2018-10-30 11:07,49
05,5,5,3.4147245108879067,4,4.148114925661107,4.314566753687084,4,5.509992847357894,5,2,1.5,1.4988299210598541,2.459285003605282,1,4,2018-10-30 15:02,50
05,3,5,3.1014166872036317,5,2.76753796658874,4,3,6.389014330797732,4,2,1,1,1.6469924334358934,5,3,2018-10-30 19:01,51
05,5,3.5349538721762386,3,2.8492849872425876,3,3.266213650389245,3.1742479902740226,4,5,2,1,1,3.7200643019334523,4.3681243844755215,5,2018-10-30 23:01,52
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-31 3:00,53
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-31 7:00,54
05,3.9458925415462565,4,4,5,2,3.2388184732293945,4,6.151508978668594,5,1,1.5,2.5212749091823117,2,5,3.74357655098671,2018-10-31 11:06,55
05,5,4.756714389516147,5,5,4.7386974297942075,4.319360089202568,3.5,3.546999378853789,3.4385490450986063,1,1.5,0.018829587138471826,4,2.4341194727194204,3,2018-10-31 15:02,56
05,5,3,2.258014763173282,2.8462420970856814,4.5,3.9408733724269536,5,4.726778557264072,5,1,1,1.5,3,5.379485679285135,3.050741505763574,2018-10-31 19:33,57
05,4.543244316015149,5,5,5,3,5.740975130880376,4,4,3.694996745469876,1.5,1.5,0.6366040810765845,3,3.536600055543695,3,2018-10-31 23:01,58
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-01 3:00,59
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-01 7:00,60
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-01 11:00,61
05,3.8086923679896345,5,4,5,5,4.321488234430614,4,6.017509108808945,4,1.5,1,1,3,3.030685533610198,4,2018-11-01 18:49,62
05,4.048917830166124,5,3,5,4.614724770458838,4.997016427354115,4,5,4.753661102728168,1,1,2,3,4.073879592556907,3,2018-11-01 19:01,63
05,5,5.471342965669082,2.842351424586599,4,4,6.057605814114021,4,3.636414532010099,4,1,1.5,1,3,4,4.117529417962689,2018-11-01 23:01,64
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-02 3:00,65
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-02 7:00,66
05,3.6466669976465735,5,3,5,4,4.701626137719719,4,5,3.692422294593404,2,2,1,3.5220788807255072,4,4,2018-11-02 11:33,67
05,3.4977330289766737,5,3,5,5,3.3370362147566213,4.816019456597067,4.5,5.049477409630666,1,1,2,3.5,4.491010686333095,3.7617977990848193,2018-11-02 15:56,68
05,3.444494260422036,3.375239825379415,4,4.976628745635873,5,4.271123535684098,3.3231788456908484,5,5,1,1,1,3.89133714877154,5,5,2018-11-02 19:08,69
05,4.007087495313796,3.3385295694905253,4,3.7804370472404205,3.653678247906338,5,3,5,3.3467572569582487,1,1.5,1,3.57520427640405,3,4,2018-11-02 23:01,70
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-03 3:00,71
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-03 7:00,72
05,5.397852572536964,5,4,1.6388400712623468,4,5,4.462949770906042,3,5,2,1,1,4.066134380509311,3,2.499988901463084,2018-11-03 11:48,73
05,4.377329268634131,5,5,3.9608938912882516,3.5,3.775334367052367,4,3.4884765926103802,4,1,1,1,3.8791820815427966,3.893797805346474,3.5,2018-11-03 15:17,74
05,5,4.235579694290055,3,4,3.986706136684832,5,5.210568188126002,4.121563371117656,4.5,1,2.5,1,3,4,4.34349716243196,2018-11-03 19:12,75
05,4.623551410917889,4.964638298123142,4,3,4.725839030646371,4,3,3.0036243915480823,4,2,2,2.2900123168649458,4.502036103515777,3.2150731020420094,3.5,2018-11-03 23:04,76
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-04 3:00,77
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-04 7:00,78
05,3.8075943754932773,4.333333333333333,3.0990665088767173,3,3.748321460630758,4,3.6311063432643316,3.102588590880337,4.5,2,1,1,3,4,3.387314414051736,2018-11-04 11:02,79
05,5,5,3.828594350349182,3.8530844434481457,5,4.156108117427695,5,4,4.927364406816409,1.6666666666666667,1,1.2615827514067395,3,3.785889815745178,5,2018-11-04 16:29,80
05,3,5,3.9061018264343437,4,4,5.215242027923825,4.490758495235167,4,2.704028468153205,1,2,1.5243461676122383,2.5,4.136765835203498,3.7875936271212405,2018-11-04 19:01,81
05,5,5,4.552460190981385,4,4,3.457866779033541,4,3,5.144271980216347,1,1,1,2.4726476166093407,2,4,2018-11-04 23:17,82
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-05 3:00,83
05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-05 7:00,84
05,3,3.4043991989282727,4,3,4,5.179421806235401,4,5.406581803395332,5,1.5,2,1,3,4.310858312184886,4,2018-11-05 11:14,85
05,4.801241186768898,5,4,4.074117487441113,5,5,2.2363151825269476,5,5,3,1,2,4,4,3.7611866316625124,2018-11-05 15:36,86
